location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
St Louis,55.053412399676134,22.913012425606762,58.38%,91.59%,91.01%,6954,1023068
Cincinnati,55.57216961439791,20.39542670331387,63.30%,83.96%,79.80%,6703,849899
Pittsburgh,54.159925574185436,26.111279698857388,51.79%,91.41%,84.69%,8821,1343375
Greensboro,36.48182249036199,20.856047488520023,42.83%,72.64%,69.02%,6711,1513195
Anchorage,112.21598186581602,35.04606127375233,68.77%,98.73%,88.68%,3354,535946
Plano,70.9467015370432,39.92772253912805,43.72%,87.96%,83.54%,4149,651805
Lincoln,53.902785701410025,29.569749793939298,45.14%,81.25%,78.75%,5605,517351
Orlando,91.59662936941696,46.272257756294316,49.48%,77.14%,73.41%,13135,1597176
Irvine,77.14756170734066,30.85411721410111,60.01%,89.37%,87.24%,4403,538357
Newark,53.96691984428629,22.16781547631884,58.92%,81.72%,76.74%,5936,934705
Toledo,39.0687188318479,24.553163158518363,37.15%,83.22%,78.35%,3661,559142
Durham,48.82574443406431,21.97519697683228,54.99%,82.76%,79.93%,5559,1101222
Chula Vista,56.03504981569561,27.897407550431062,50.21%,87.94%,78.92%,2826,357775
Fort Wayne,42.9288061428289,23.3094728171522,45.70%,85.44%,86.52%,3253,370924
Jersey City,58.57247430575546,19.903113831465575,66.02%,91.53%,90.47%,4417,648726
St Petersburg,64.87500286121865,24.84699615016553,61.70%,89.41%,89.56%,3863,667534
Laredo,38.15112313538617,24.99362753346805,34.49%,82.89%,75.61%,2161,257311
Madison,44.183765768956576,14.89984893783931,66.28%,81.97%,86.81%,908,77962
Chandler,58.6637491161697,27.60095007656775,52.95%,85.80%,77.12%,3338,419960
Buffalo,43.429737917681074,27.22353460486904,37.32%,82.57%,75.45%,4990,834446
Lubbock,52.884521157667464,37.02962984659201,29.98%,60.75%,71.56%,5847,657511
Scottsdale,87.98626940018178,39.72705386564301,54.85%,86.30%,84.47%,4603,524829
Reno,57.327692042822406,25.081883157533397,56.25%,88.69%,84.91%,4703,586236
Glendale,53.84211525205328,14.705477184783685,72.69%,84.34%,88.69%,253,49206
Gilbert,64.56924175007728,34.85074865260546,46.03%,87.98%,82.94%,3782,384662
Winston-Salem,38.22240678285127,24.802652419529508,35.11%,77.80%,78.35%,3504,537659
North Las Vegas,47.05098387232229,28.12496518661752,40.22%,78.13%,78.97%,2781,433784
Norfolk,45.67799789781039,25.034709498567096,45.19%,76.36%,73.29%,5117,1127560
Chesapeake,42.19642800797646,22.943709527933613,45.63%,76.09%,70.82%,2159,407080
Garland,36.36270088185898,23.918888867523197,34.22%,70.26%,69.14%,3182,483746
Irving,55.94933276697689,26.77617580489607,52.14%,78.68%,74.89%,3886,599036
Hialeah,33.73561289869244,18.575246405088105,44.94%,82.21%,80.71%,1786,215227
Fremont,78.42892314030739,31.072119296169426,60.38%,91.31%,84.94%,2816,379568
Boise,64.8706979274988,27.537968605262737,57.55%,88.02%,75.05%,3097,403429
Richmond,53.21202878985208,27.712149798107237,47.92%,81.38%,79.93%,8449,1363425
Baton Rouge,42.01201185950914,26.694837993340613,36.46%,62.36%,60.62%,6884,1838585
Spokane,60.64849678474246,28.691519886810703,52.69%,78.75%,83.13%,2226,291898
